avg_mouse_speed,mouse_path_entropy,click_delay,task_completion_time,idle_time,micro_jitter_variance,acceleration_curve,curvature_variance,overshoot_correction_ratio,timing_entropy,label
582.6888,0.462,2.002,13.284,1.982,428.5138,13103.3086,0.0457,1.3667,0.0677,1
403.518,0.4952,1.874,2.945,0.466,52.2383,11136.3499,0.0369,0.0046,0.0179,1
1543.9146,0.0957,1.338,0.689,0.0,1030.1147,25188.6285,0.0854,0.0,0.3039,1
774.6104,0.4331,2.634,4.317,0.541,721.8793,23200.5515,0.0672,0.5295,0.0725,1
633.2488,0.5505,1.472,3.678,0.858,4459.0666,19242.8042,0.1364,2.2932,0.1467,1
140.424,0.8086,2.134,4.4,0.876,22.591,6024.8699,0.1646,0.766,0.1584,1
279.4207,0.5939,1.243,1.375,0.409,63.0958,10002.1422,0.1992,0.2049,0.1503,1
583.5274,0.5588,1.355,3.029,0.648,457.8738,18385.1253,0.149,2.6618,0.0851,1
207.9835,0.7735,2.962,4.933,1.417,62.4674,6584.6977,0.1113,1.0409,0.1825,1
325.7908,0.4655,2.473,0.72,0.0,36.7154,7520.2474,0.1253,0.0,0.5156,1
406.9922,0.49,1.055,6.596,1.868,415.0901,13842.8208,0.1207,0.7335,0.1198,1
311.7359,0.3911,2.395,31.654,4.019,179.6609,8818.7917,0.0745,1.0133,0.0473,1
342.9778,0.4777,2.568,8.747,3.711,490.9351,23006.0673,0.1016,0.7052,0.1446,1
339.559,0.6847,2.106,3.429,0.647,61.0849,10383.7674,0.1357,323.3333,0.0946,1
327.8206,0.3459,1.776,0.956,0.223,52.7598,8416.8697,0.0224,0.0,0.1942,1
386.0333,0.4494,1.234,1.098,0.256,53.7066,8773.5468,0.0171,0.0026,0.0413,1
204.2166,0.1022,1.442,3.015,0.381,10.0396,5622.2545,0.0274,0.0,0.1679,1
486.6913,0.4856,1.106,3.815,0.889,314.2454,14011.0758,0.0934,1.087,0.1319,1
483.2251,0.5267,2.127,5.321,0.814,365.1706,12329.6815,0.0815,1.0493,0.0752,1
134.4136,0.2582,1.969,1.113,0.0,4.6019,4226.0733,0.0377,0.0,0.3582,1
1837.7964,0.1728,2.378,0.636,0.0,673.9541,35797.2805,0.0002,0.0,0.5256,1
374.5379,0.6093,1.519,5.178,0.272,129.8908,8014.6395,0.0588,0.9449,0.172,1
277.9593,0.7529,1.198,4.316,2.582,2154.1877,13159.4234,0.1557,0.413,0.2279,1
924.0493,0.3685,2.113,0.418,0.0,231.1133,19369.4262,0.0161,0.0,0.5534,1
30.5145,0.09,1.194,0.669,0.225,0.2132,2325.3418,0.0542,0.0,0.3845,1
698.6396,0.488,2.418,6.381,0.762,656.4001,21697.4519,0.0697,0.9352,0.1492,1
306.6924,0.8331,1.363,2.023,0.641,99.0725,10215.3755,0.0652,1.8079,0.1419,1
181.7882,0.5547,1.105,4.032,2.2,55.5438,9647.0924,0.1086,0.0688,0.1859,1
448.063,0.5061,2.729,10.1,1.608,210.9892,9815.8456,0.0613,0.7657,0.0455,1
614.0654,0.6753,1.333,5.275,1.57,624.3696,20332.9844,0.1532,1.9367,0.1048,1
384.4327,0.0744,1.138,0.375,0.0,26.6861,13980.1902,0.0016,0.0,0.5821,1
342.9257,0.3139,2.921,0.361,0.0,17.1762,6542.3372,0.0104,0.0,0.4248,1
196.9501,0.3235,2.546,1.15,0.209,14.481,8252.0942,0.0537,0.0,0.2195,1
341.4687,0.5766,2.522,2.88,0.694,251.3702,10422.7998,0.1739,1.7994,0.1471,1
281.0488,0.4713,2.407,1.252,0.551,110.0253,14301.7504,0.2764,0.0,0.2645,1
420.0497,0.8221,2.538,5.079,0.494,296.0809,14468.6247,0.0849,3.0042,0.1005,1
243.1577,0.8437,1.463,4.128,1.374,103.8551,11205.7766,0.0727,1.028,0.1285,1
255.7771,0.2562,2.414,0.487,0.161,14.2857,13105.4388,0.0009,0.0,0.0831,1
93.889,0.7545,1.607,2.69,0.963,12.8823,4700.106,0.2419,2.069,0.2208,1
55.8287,0.2059,1.071,0.565,0.0,0.3877,2906.3376,0.0655,0.0,0.5197,1
247.7659,0.4501,2.192,0.782,0.305,29.4829,11021.4431,0.0404,0.1842,0.161,1
210.9567,0.31,2.485,6.078,2.299,33.6922,7659.8503,0.0786,0.0,0.1098,1
287.1065,0.4526,1.144,8.119,3.006,258.2917,12221.2218,0.2245,2.0,0.1549,1
249.2736,0.5701,1.782,7.439,2.455,186.1237,9756.2876,0.1459,0.9405,0.1844,1
462.6284,0.4784,2.55,5.879,0.889,459.3737,12434.7286,0.1367,0.6217,0.2386,1
845.0616,0.4299,1.045,1.084,0.185,335.1324,21480.7307,0.0794,28.8667,0.0824,1
585.2916,0.5801,2.759,4.352,0.33,391.3261,14709.8224,0.0359,1.1853,0.0907,1
185.5833,0.6644,1.747,1.266,0.371,27.7779,9268.0512,0.015,0.3571,0.1641,1
541.4811,0.6327,1.975,17.655,5.446,635.4481,16086.0829,0.1224,1.0129,0.1273,1
470.4983,0.3425,2.319,1.942,1.047,249.5965,15071.7822,0.1487,0.0022,0.1904,1
358.6456,0.5084,2.998,3.095,1.214,668.1692,20236.5797,0.2522,1.6569,0.3125,1
249.0357,0.0,2.798,0.33,0.0,3.8737,5934.6805,0.0002,0.0,0.4803,1
394.3408,0.4563,1.654,9.439,2.48,243.4238,10666.8623,0.0873,1.5071,0.1053,1
197.2131,0.7028,1.654,3.961,2.028,113.9606,9128.3101,0.1158,0.1457,0.2273,1
685.528,0.4669,1.206,7.238,0.929,392.5617,15089.4748,0.0352,1.1992,0.0447,1
365.9887,0.5745,1.045,5.714,1.066,163.2997,9806.8848,0.1014,1.0643,0.1126,1
217.1709,0.4336,1.497,0.878,0.348,31.123,10131.2358,0.1107,0.0,0.0635,1
597.2308,0.7447,1.142,2.8,0.0,198.8871,12245.8904,0.0744,1.3274,0.1987,1
294.8881,0.7764,2.59,10.831,2.387,235.6795,11269.0148,0.0915,0.4296,0.1174,1
791.6742,0.5732,1.742,3.166,0.519,714.6341,20941.2654,0.0751,2.8903,0.0771,1
29.6355,0.3449,1.432,0.953,0.297,0.5725,2613.5912,0.3739,0.0,0.3791,1
110.2262,0.3166,2.622,0.728,0.426,7.6634,5510.2135,0.2141,0.0,0.1849,1
318.7143,0.2728,1.861,0.547,0.289,44.4044,17272.1726,0.0261,0.0,0.0972,1
579.2772,0.4252,2.935,1.656,0.382,205.1737,17245.8466,0.0522,0.0,0.1252,1
67.0446,0.5575,1.006,0.544,0.156,5.5809,3790.7625,0.4044,12.0,0.3786,1
434.017,0.5367,1.03,5.327,1.429,347.1636,13599.5722,0.1236,1.511,0.159,1
52.6926,0.533,1.549,3.858,1.993,6.7159,4246.8857,0.2871,1.4231,0.3747,1
218.2199,0.0,1.941,1.169,0.0,7.0408,5960.4124,0.0001,0.0,0.1684,1
362.6032,0.4961,1.679,4.264,0.374,195.9425,8738.8572,0.0868,0.9831,0.0759,1
297.0202,0.6782,1.125,2.482,0.954,256.1077,11902.1524,0.0403,11.1864,0.2375,1
280.7673,0.3841,2.252,1.271,0.379,89.8633,10814.4858,0.1146,0.0,0.085,1
92.2397,0.7122,2.616,1.391,0.843,21.1309,10659.272,0.1926,0.0,0.2839,1
617.7764,0.7462,1.845,1.784,0.496,469.1511,21042.7078,0.1022,23.7568,0.0901,1
98.7285,0.51,2.289,2.442,1.259,30.929,9503.1574,0.1374,0.0,0.2892,1
165.0212,0.5789,1.061,3.001,0.992,46.3259,5507.4719,0.2292,0.0489,0.1551,1
416.476,0.3882,2.301,0.897,0.272,80.7611,48441.4627,0.0106,0.0,0.1099,1
304.4618,0.6564,1.733,1.623,0.477,149.5653,12266.3229,0.1233,2.2349,0.1085,1
496.0127,0.5346,1.133,1.472,0.0,126.9793,12480.6779,0.033,2.5714,0.3187,1
162.5918,0.5783,1.46,1.679,0.616,25.6062,7830.9778,0.0521,0.0,0.1631,1
492.0058,0.5645,2.917,15.159,3.068,384.4135,13184.3727,0.0569,1.0041,0.0975,1
302.3447,0.4565,2.725,1.963,0.416,70.8095,10805.4715,0.1683,0.0,0.0535,1
187.7906,0.4294,1.061,1.934,0.805,54.1239,12507.1108,0.3447,0.0262,0.3191,1
576.4021,0.5437,2.069,3.186,0.457,542.2472,155514.8995,0.1457,1.5946,0.0781,1
189.4958,0.4735,1.269,2.12,0.0,22.4026,9451.441,0.2,94.0,0.4815,1
823.6828,0.6213,2.483,5.458,0.744,727.3902,23354.8012,0.0242,1.0399,0.057,1
874.3477,0.5834,2.69,16.579,1.717,810.8164,24638.2362,0.1102,1.0202,0.0696,1
585.0237,0.7463,2.317,6.103,0.696,378.928,18390.553,0.0957,0.601,0.1068,1
635.2361,0.5755,2.933,18.663,3.018,394.9181,22892.6934,0.0919,1.1256,0.0865,1
141.185,0.543,2.135,0.734,0.0,5.475,6352.2919,0.1003,0.129,0.465,1
606.5093,0.4917,1.525,3.478,0.525,313.6114,17083.3845,0.0521,0.8807,0.0458,1
484.8426,0.5075,2.045,5.74,0.31,226.5491,12295.1641,0.1026,0.6671,0.1042,1
699.0426,0.4678,2.38,1.689,0.0,373.0018,14382.2153,0.0471,2.497,0.2066,1
334.3856,0.6097,1.781,6.17,1.13,154.6878,13258.4791,0.1609,1.0487,0.2034,1
186.7318,0.2699,2.458,3.06,1.683,45.1252,9584.715,0.1789,0.0,0.1843,1
523.4871,0.5486,1.445,4.071,0.692,310.0796,14932.1242,0.0767,2.6203,0.1414,1
720.0746,0.4896,1.829,20.359,3.165,537.3057,18111.9871,0.0624,0.9691,0.0792,1
577.8206,0.5974,2.941,4.008,0.211,255.7144,20257.8144,0.0923,0.964,0.1268,1
163.6609,0.1154,1.625,0.657,0.0,4.8786,5136.0225,0.0367,0.0,0.1643,1
586.2566,0.5759,2.917,12.732,1.862,413.1551,31978.8282,0.0967,1.0077,0.0643,1
324.201,0.3228,2.158,6.493,0.945,120.9556,9251.9866,0.0912,0.5011,0.1305,1
583.2547,0.3221,1.212,1.57,0.2,297.5162,18524.6052,0.2824,8.3061,0.21,1
622.9503,0.7146,2.445,1.436,0.587,579.1384,37759.7576,0.016,0.0934,0.1572,1
799.2001,0.5531,2.482,1.483,0.0,855.0807,22195.8115,0.0232,8.6555,0.5119,1
68.9708,0.7564,2.866,1.306,0.367,6.9993,6224.5727,0.1765,0.5,0.3503,1
224.9057,0.5812,1.622,2.012,0.96,95.8001,13081.7962,0.0906,0.1816,0.2015,1
174.741,0.3653,2.229,0.77,0.0,16.4207,15587.4786,0.1455,0.0,0.3973,1
343.3218,0.4618,1.288,6.412,1.125,202.3556,11668.6793,0.0592,0.9093,0.1195,1
539.4937,0.4641,2.365,5.915,0.135,287.61,13544.8357,0.0713,1.5852,0.2399,1
626.5301,0.5377,2.85,14.814,2.822,471.5149,19341.767,0.0688,1.0284,0.0729,1
555.0684,0.3316,1.034,1.127,0.0,55.5213,4025.3999,0.0141,0.8065,0.3608,0
547.2339,0.2789,1.271,0.923,0.0,65.0987,3561.2022,0.0011,1.0667,0.3493,0
360.6038,0.056,1.393,2.021,0.45,4.4445,2418.4725,0.0201,0.0,0.0251,0
765.1397,0.2787,2.393,1.418,0.0,169.7661,2828.5253,0.0003,2.1391,0.2715,0
586.3612,0.4466,1.393,4.581,0.0,115.8632,2867.5023,0.0048,0.7142,0.3179,0
559.0661,0.4137,2.393,5.159,0.0,105.0937,2218.2412,0.0034,1.6954,0.0095,0
557.0247,0.0,2.393,0.284,0.0,0.2516,6256.063,0.0,0.0,0.5056,0
414.8772,0.2845,2.393,1.117,0.0,7.6714,1896.6125,0.0182,0.0,0.3653,0
586.199,0.2802,1.393,13.668,0.217,121.4965,2357.0803,0.0027,0.935,0.0125,0
527.4191,0.0,1.077,0.674,0.0,0.0664,6531.9122,0.0,0.0,0.604,0
551.2906,0.0,1.393,0.301,0.0,0.2632,3919.5504,0.0,0.0,0.5067,0
588.0913,0.2426,1.393,3.202,0.233,128.3565,1901.6332,0.0008,0.7688,0.015,0
539.6816,0.4539,1.393,5.0,0.481,115.7035,2501.5912,0.0041,0.6727,0.0105,0
495.5284,0.0,1.394,0.485,0.0,0.1232,2026.346,0.0,0.0,0.445,0
585.6956,0.3413,2.393,15.971,0.317,128.2309,2318.4406,0.004,1.2578,0.0036,0
547.3969,0.0,2.394,0.468,0.0,0.2069,3835.3788,0.0,0.0,0.4341,0
482.2447,0.0,2.393,1.014,0.0,0.1967,3770.5242,0.0001,0.0,0.1706,0
627.3105,0.4467,1.394,5.928,0.0,136.904,2892.9256,0.0054,1.0737,0.3,0
559.9374,0.5101,1.392,5.262,0.134,105.937,2470.7655,0.0095,1.6682,0.0094,0
577.5363,0.158,2.394,0.234,0.0,0.1238,3852.2224,0.0,0.0,0.599,0
465.5756,0.3258,2.393,1.235,0.0,2.8137,1498.8722,0.012,0.0,0.3331,0
611.4668,0.4611,1.393,1.017,0.0,152.5373,5209.1788,0.0058,1.3846,0.0389,0
648.5387,0.4145,2.393,4.196,0.0,138.631,2911.8473,0.0041,1.8015,0.2975,0
538.4203,0.158,1.394,0.251,0.0,0.1238,2297.6338,0.0,0.0,0.443,0
236.0368,0.1089,1.393,1.0,0.466,6.0265,1880.6465,0.0096,0.0,0.059,0
622.1891,0.3391,2.393,10.456,0.0,131.9747,2571.3499,0.0039,0.9301,0.2977,0
584.4443,0.2232,2.393,4.95,0.0,104.6462,2186.3522,0.0024,0.5572,0.3036,0
464.9222,0.0616,1.459,1.133,0.0,3.306,1831.8874,0.0053,0.0,0.2779,0
602.2859,0.2873,1.81,12.836,0.0,125.9212,2424.7988,0.0061,0.9776,0.2847,0
318.1491,0.0,1.163,1.246,0.484,0.0408,6803.0864,0.0,0.0,0.044,0
537.3172,0.3672,1.094,1.181,0.0,78.6007,7951.1791,0.0071,0.8741,0.3125,0
526.7173,0.0,1.393,0.368,0.0,0.249,5558.5447,0.0,0.0,0.4611,0
448.1278,0.2216,1.394,1.101,0.0,3.8483,1909.8509,0.0095,0.0,0.3078,0
447.2688,0.0634,2.393,1.6,0.0,4.5625,2167.1702,0.0062,0.0,0.3384,0
597.0374,0.3186,1.394,15.591,0.289,124.0906,2316.8302,0.0032,0.8086,0.0074,0
442.9445,0.2167,1.818,0.61,0.0,6.7703,2272.3431,0.0287,0.0,0.3363,0
485.6719,0.333,2.394,1.05,0.0,70.3041,2675.8102,0.0073,1.1722,0.3367,0
293.6621,0.3859,2.393,1.004,0.386,54.111,2909.1462,0.0107,2.0,0.0529,0
571.6402,0.0,2.393,0.234,0.0,0.0667,7805.38,0.0,0.0,0.4938,0
586.2212,0.2826,2.394,3.201,0.0,118.6482,2160.9209,0.0172,0.7613,0.323,0
582.8059,0.4168,2.393,4.401,0.151,126.2851,3928.5314,0.007,1.037,0.0221,0
610.9918,0.3899,1.394,7.624,0.133,130.1916,2535.0083,0.0042,1.1388,0.0068,0
616.8874,0.3299,2.393,13.739,0.0,129.9707,2536.5033,0.0044,0.9001,0.3015,0
360.1003,0.2751,2.965,1.431,0.411,1.0029,4721.9758,0.0,0.0,0.0345,0
430.3593,0.3727,1.393,1.0,0.0,48.9375,2737.4344,0.057,1.9917,0.0745,0
506.3348,0.3562,1.393,1.0,0.0,81.359,4147.7299,0.0241,1.2128,0.1728,0
488.0994,0.3562,1.393,0.984,0.0,68.298,3689.5865,0.0199,1.3245,0.3483,0
458.6626,0.3792,1.45,1.094,0.0,62.3695,2776.5609,0.0104,1.0331,0.3032,0
505.0477,0.0,1.596,0.242,0.0,0.2667,3998.1624,0.0,0.0,0.5339,0
395.7522,0.4183,1.393,1.001,0.0,52.0929,4078.0247,0.0382,2.2018,0.0389,0
477.6552,0.3601,2.393,1.0,0.0,83.9166,3553.4766,0.0264,1.2326,0.0389,0
269.2317,0.6633,1.233,2.602,1.082,148.0381,9416.9769,0.1657,1.0486,0.1587,1
34.2521,0.3231,2.444,1.384,0.943,2.8333,2063.9492,0.4513,10.5,0.4836,1
288.089,0.3898,2.324,1.664,0.541,49.3956,24405.1883,0.1065,0.0,0.1427,1
207.451,0.31,2.353,2.531,0.46,37.2564,9784.1474,0.1583,0.0078,0.1479,1
127.3087,0.4401,1.612,1.522,0.178,9.445,5868.3086,0.2395,0.0,0.2796,1
30.6285,0.3917,2.38,1.766,1.164,1.2799,3001.718,0.1384,0.0,0.2841,1
136.1229,0.5281,2.757,3.175,1.359,25.1853,6637.1349,0.128,0.0079,0.2203,1
37.1215,0.4104,1.3,0.68,0.155,1.2865,3960.5647,0.0854,0.0,0.5675,1
50.1463,0.4267,1.125,1.458,0.706,2.2537,4234.7882,0.1291,0.0,0.3747,1
270.7363,0.7605,1.206,2.182,0.689,106.7772,6467.2244,0.1412,4.8172,0.1449,1
256.5891,0.6988,1.332,2.5,1.093,103.1608,10116.899,0.037,1.4935,0.1312,1
331.1441,0.6791,2.51,4.855,1.77,152.6349,12160.7366,0.0931,1.1716,0.126,1
274.3597,0.4236,1.868,10.029,3.159,148.237,12363.7262,0.085,0.6571,0.1115,1
396.1213,0.452,2.498,4.538,0.519,213.0762,13780.4955,0.0801,1.4846,0.1306,1
317.6666,0.4626,1.836,8.503,1.714,149.2224,12514.5458,0.1553,1.5839,0.1656,1
481.5835,0.5551,2.977,4.053,1.108,254.7086,23203.6546,0.0822,0.7687,0.1568,1
133.4755,0.8445,2.021,5.63,1.8,35.812,5072.7905,0.1164,2.284,0.1651,1
350.0135,0.5883,2.18,4.466,1.149,130.0654,24778.5506,0.05,0.5286,0.1282,1
190.8189,0.3479,1.44,0.924,0.42,18.5961,7812.1614,0.0123,0.0,0.2365,1
708.6983,0.5761,1.013,21.449,3.319,532.1856,27391.5794,0.0691,1.047,0.0679,1
728.9801,0.5938,1.127,12.769,2.28,667.6714,26817.3858,0.064,0.8961,0.087,1
267.2145,0.5843,2.441,2.58,0.834,55.776,11276.2621,0.157,0.1121,0.1151,1
630.8013,0.6636,1.524,4.004,1.137,489.5077,17755.5243,0.0366,1.5503,0.0842,1
101.138,0.5259,2.036,0.511,0.0,4.5498,5707.588,0.0942,0.0,0.4254,1
276.7487,0.3033,1.157,2.679,0.4,81.5011,6185.0614,0.0443,0.5939,0.1177,1
366.2632,0.4309,1.544,3.5,0.315,129.241,8268.4913,0.102,1.1879,0.0957,1
441.3583,0.6055,2.073,1.356,0.387,1130.2988,29226.0391,0.2032,21.1154,0.2359,1
233.656,0.4085,2.144,5.7,1.52,114.4949,7435.4931,0.1025,0.0,0.0924,1
803.5589,0.5938,1.077,11.4,3.264,1175.2744,22035.3419,0.0717,1.0029,0.118,1
388.4175,0.8336,1.179,6.814,1.979,254.2821,17260.3954,0.1347,1.5384,0.1559,1
179.2564,0.77,2.555,6.367,3.038,99.55,10265.9479,0.2405,3.9327,0.255,1
114.0285,0.7304,1.854,5.125,1.809,23.0214,7625.9815,0.1685,0.4181,0.1401,1
153.1612,0.8799,2.461,6.356,2.285,34.0874,7418.3747,0.1641,2.0993,0.1316,1
38.4955,0.6014,1.35,0.506,0.144,1.8681,5076.9493,0.3547,0.0,0.5327,1
551.4764,0.5182,1.187,10.642,2.523,508.0399,16652.1973,0.1141,0.9723,0.0953,1
32.5945,0.3964,2.54,1.085,0.415,0.668,2050.4881,0.155,0.0,0.5332,1
184.5424,0.5559,2.419,2.073,0.613,54.7272,6840.7113,0.2276,0.0871,0.1704,1
496.8634,0.4943,1.099,2.465,0.89,352.9993,14075.266,0.0702,1.1697,0.1502,1
300.619,0.7515,1.596,4.545,1.596,123.0664,9169.2395,0.1122,1.2783,0.1553,1
156.9528,0.4986,1.498,1.056,0.0,27.0388,6982.4617,0.3135,5.04,0.4796,1
127.5462,0.7131,1.211,0.763,0.0,6.8506,4036.9417,0.2153,0.0137,0.6021,1
58.14,0.7109,2.644,6.824,3.644,15.1005,6773.0396,0.3598,0.7118,0.3761,1
284.5576,0.5337,2.059,0.516,0.0,12.7935,6229.536,0.0175,0.0,0.5237,1
130.4368,0.5009,1.179,0.378,0.0,3.581,4642.8112,0.1084,0.0263,0.258,1
90.2861,0.2807,2.067,1.074,0.342,2.6734,3977.2837,0.1475,0.0,0.2405,1
278.3465,0.7323,2.1,3.606,0.989,109.7071,8422.1644,0.0739,1.0086,0.1303,1
268.8733,0.6733,2.451,4.973,1.771,138.1976,11939.0796,0.1918,0.2675,0.1784,1
456.4641,0.8472,2.202,7.42,0.844,185.5751,12258.734,0.0788,2.1175,0.1242,1
43.865,0.4985,2.163,1.052,0.291,1.5,3979.3955,0.2754,0.0,0.6519,1
780.6816,0.5147,1.894,0.311,0.0,176.0819,21377.9055,0.0548,0.01,0.5872,1
502.2252,0.3685,1.831,1.149,0.0,71.3717,3287.9919,0.006,0.8474,0.131,0
479.0955,0.141,2.393,2.168,0.0,1.247,1850.2707,0.0025,0.0,0.3134,0
603.2091,0.0,1.393,1.016,0.482,0.0829,9042.194,0.0,0.0,0.0576,0
512.7061,0.2715,2.393,5.0,0.484,110.6705,2159.3842,0.004,0.721,0.0105,0
409.4791,0.0672,1.393,1.103,0.0,15.6891,2560.3797,0.0054,0.0418,0.0725,0
613.7208,0.2861,1.393,7.256,0.219,138.1764,2544.9089,0.003,1.1285,0.0072,0
313.7022,0.0,2.231,1.179,0.492,1.6811,3472.5918,0.0049,0.0,0.048,0
602.5998,0.4108,1.651,17.851,0.0,126.7024,3063.6286,0.004,1.164,0.0438,0
480.9368,0.3307,2.639,1.104,0.0,67.2175,4131.5424,0.0059,1.0667,0.1585,0
417.9988,0.3782,2.887,1.21,0.0,63.1081,8174.7979,0.0059,1.0093,0.6855,0
386.2136,0.3468,1.307,1.427,0.0,62.9064,5497.665,0.0176,1.1964,0.2161,0
591.1141,0.3411,2.259,10.926,0.4,133.0261,6135.3434,0.0027,0.9174,0.0456,0
603.4171,0.2544,1.403,3.806,0.0,129.3552,7643.4476,0.0033,0.8159,0.2711,0
549.7334,0.4227,2.218,8.707,0.2,117.076,3418.8247,0.0054,1.0441,0.0289,0
507.1199,0.3391,2.059,0.966,0.0,61.1966,3201.4349,0.0026,1.1015,0.3488,0
591.4011,0.4211,2.2,8.075,0.0,117.8031,2444.3734,0.0118,0.7227,0.2894,0
574.5384,0.4325,1.396,5.163,0.166,109.614,2389.3925,0.0045,1.6977,0.0097,0
579.0817,0.4478,1.683,9.492,0.133,112.0175,2272.7111,0.006,0.646,0.0057,0
532.5885,0.421,2.59,1.106,0.0,74.0059,4242.8977,0.0058,0.8588,0.403,0
606.9805,0.2711,2.393,7.17,0.0,128.4795,2581.478,0.0047,0.9123,0.2926,0
333.1415,0.0,1.393,1.014,0.349,0.2189,3553.3427,0.0001,0.0,0.0489,0
481.9232,0.0,1.393,1.235,0.0,0.2171,1271.8136,0.0001,0.0,0.3064,0
695.5808,0.3014,1.393,4.668,0.0,155.3544,2978.4329,0.0039,1.7302,0.3142,0
544.653,0.0371,2.71,0.9,0.0,4.1691,2373.2029,0.0005,0.0,0.2764,0
472.3532,0.2633,2.765,2.38,0.0,2.212,1871.1777,0.0022,0.0,0.3371,0
223.1923,0.0881,1.393,1.014,0.465,9.2521,4117.2008,0.0316,0.0,0.0563,0
479.9939,0.0893,1.393,1.434,0.0,0.0554,1175.2945,0.0,0.0,0.274,0
477.0273,0.0863,2.394,0.302,0.0,0.0556,1732.9586,0.0,0.0,0.4247,0
586.6474,0.0,1.394,1.014,0.483,0.0587,5126.5979,0.0,0.0,0.059,0
623.8092,0.2854,1.393,3.468,0.0,135.22,2984.5634,0.0034,1.0671,0.3479,0
356.0465,0.0,2.393,1.016,0.281,0.2404,2250.7802,0.0,0.0,0.0463,0
657.2658,0.2799,2.393,5.068,0.0,144.8139,2664.5074,0.0034,1.1188,0.3152,0
469.5738,0.1323,1.46,0.789,0.0,7.6037,3949.5905,0.0429,0.0,0.5339,0
401.668,0.0619,1.393,2.003,0.369,2.4419,2457.528,0.0032,0.0,0.0243,0
511.7502,0.0,2.394,0.384,0.0,0.0,2155.8159,0.0,0.0,0.4749,0
610.5595,0.4171,2.393,7.987,0.0,125.9606,2664.4937,0.0084,0.8037,0.0317,0
589.7252,0.3994,1.393,4.711,0.0,108.4994,2535.9513,0.0036,1.7267,0.3139,0
558.3993,0.0,1.393,0.268,0.0,0.2426,2977.4745,0.0,0.0,0.5006,0
605.5585,0.3673,2.393,7.739,0.366,133.7121,2478.8697,0.0046,1.0948,0.0138,0
539.8761,0.0,2.393,0.318,0.0,0.0947,6219.3532,0.0,0.0,0.4788,0
366.4451,0.3655,2.393,1.016,0.214,15.6633,3266.1626,0.0517,0.0,0.0433,0
522.1796,0.3453,1.611,1.224,0.0,66.4032,3336.9768,0.0161,0.9007,0.3064,0
410.6216,0.4511,1.879,1.123,0.0,54.5678,2885.7792,0.0319,1.036,0.339,0
418.4048,0.4478,2.053,1.166,0.0,57.4062,2817.2301,0.0347,1.0348,0.3389,0
418.875,0.5318,2.282,1.287,0.0,53.5308,3152.3257,0.0416,0.9961,0.4607,0
598.2348,0.36,2.699,7.853,0.0,123.6201,2504.1536,0.0057,0.8339,0.2893,0
401.0527,0.1361,1.672,1.13,0.0,9.8751,2358.9185,0.042,0.0,0.3042,0
439.0959,0.4076,1.907,1.462,0.0,42.9758,2434.5198,0.0192,0.4959,0.3431,0
597.503,0.48,2.537,7.848,0.0,124.1095,3246.0102,0.0093,1.0633,0.0235,0
615.1211,0.3163,1.602,13.599,0.0,129.8659,2459.3894,0.0044,0.8959,0.0082,0
442.0271,0.0639,2.634,1.084,0.0,4.6346,2210.489,0.0047,0.0,0.332,0
634.1497,0.3449,2.863,10.055,0.0,135.6107,2682.8223,0.0049,1.0534,0.2863,0
620.9359,0.3224,2.138,14.246,0.133,133.1839,3150.3057,0.0045,0.9136,0.0361,0
479.6979,0.0856,2.45,0.75,0.0,3.9657,2104.9746,0.0098,0.0,0.2764,0
484.6121,0.3802,1.393,1.236,0.0,19.2537,4231.5558,0.0138,0.0,0.3532,0
469.4353,0.2766,1.393,1.021,0.0,64.1013,2965.7077,0.0013,0.9709,0.0389,0
549.9458,0.0,2.393,0.318,0.0,0.2632,3746.9791,0.0,0.0,0.4788,0
613.6358,0.3706,2.393,2.852,0.0,124.9693,2201.3207,0.0073,0.7636,0.302,0
583.0447,0.4538,1.393,4.946,0.0,116.8597,2916.1303,0.004,0.7537,0.3209,0
560.3259,0.398,2.394,5.054,0.0,102.6912,2421.8788,0.0044,1.7345,0.3021,0
598.0192,0.4731,2.393,4.195,0.184,127.3514,2531.504,0.003,1.0844,0.0116,0
536.4427,0.0,1.393,0.273,0.0,0.1544,3835.2837,0.0,0.0,0.5482,0
487.7094,0.1899,1.393,1.002,0.0,0.1503,1789.8477,0.0001,0.0,0.3746,0
784.253,0.3906,2.393,1.236,0.0,168.4631,3905.7842,0.0043,2.4255,0.3291,0
566.1159,0.3977,1.394,4.279,0.15,120.5873,2937.8541,0.0069,1.2841,0.0113,0
503.8543,0.3328,2.393,1.084,0.0,71.3914,3181.8718,0.0048,1.2877,0.3659,0
612.3558,0.3306,1.394,13.886,0.0,129.8024,2458.5915,0.0048,0.922,0.2971,0
481.9395,0.0,2.713,0.865,0.0,0.2431,3605.6482,0.0,0.0,0.6097,0
568.0407,0.3031,2.133,1.109,0.0,58.7919,3924.6374,0.0005,0.8095,0.4022,0
509.8799,0.2789,2.355,0.934,0.0,74.1842,5491.6081,0.004,1.1474,0.4553,0
304.3211,0.3117,1.393,1.018,0.414,70.0676,3334.1376,0.0051,1.5575,0.054,0
398.0273,0.4558,1.503,1.257,0.0,52.9086,2713.2815,0.0319,1.0333,0.307,0
302.9528,0.3771,2.393,1.001,0.368,63.1363,3330.3981,0.013,1.5304,0.0518,0
340.5271,0.3893,2.393,1.004,0.286,53.5505,3657.6486,0.0406,3.0441,0.0463,0
